I,N, 07/15/2020:18:41:47,-37.3004,-32.0603
I,N, 07/15/2020:19:58:19,-141.4795,-48.9723
I,N, 07/15/2020:19:58:29,-140.5866,-49.1784
I,N, 07/15/2020:19:58:39,-139.686,-49.3769
I,N, 07/15/2020:19:58:50,-138.7325,-49.577
I,N, 07/15/2020:19:59:00,-137.8168,-49.7595
I,N, 07/15/2020:19:59:10,-136.894,-49.9341
I,N, 07/15/2020:19:59:20,-135.9644,-50.1006
I,N, 07/15/2020:19:59:30,-134.9812,-50.2666
I,N, 07/15/2020:19:59:40,-134.0383,-50.4162
I,N, 07/15/2020:19:59:50,-133.0891,-50.5575
I,N, 07/15/2020:20:00:00,-132.1344,-50.6903
I,N, 07/15/2020:20:00:11,-131.1259,-50.8205
I,N, 07/15/2020:20:00:21,-130.1604,-50.9357
I,N, 07/15/2020:20:00:31,-129.1898,-51.0421
I,N, 07/15/2020:20:00:42,-128.1662,-51.1444
I,N, 07/15/2020:20:00:52,-127.187,-51.2327
I,N, 07/15/2020:20:01:02,-126.204,-51.3122
I,N, 07/15/2020:20:01:12,-125.2178,-51.3826
I,N, 07/15/2020:20:01:22,-124.179,-51.4468
I,N, 07/15/2020:20:01:32,-123.1871,-51.4986
I,N, 07/15/2020:20:01:42,-122.1931,-51.5414
I,N, 07/15/2020:20:01:52,-121.1973,-51.575
I,N, 07/15/2020:20:02:03,-120.1502,-51.6004
I,N, 07/15/2020:20:02:13,-119.1522,-51.6151
I,N, 07/15/2020:20:02:23,-118.1537,-51.6207
I,N, 07/15/2020:20:02:33,-117.1052,-51.6166
I,N, 07/15/2020:20:02:43,-116.1071,-51.6033
I,N, 07/15/2020:20:02:53,-115.1097,-51.5808
I,N, 07/15/2020:20:03:03,-114.1135,-51.5492
I,N, 07/15/2020:20:03:14,-113.0694,-51.5061
I,N, 07/15/2020:20:03:24,-112.0771,-51.4557
I,N, 07/15/2020:20:03:34,-111.0873,-51.3962
I,N, 07/15/2020:20:03:44,-110.1003,-51.3276
I,N, 07/15/2020:20:03:55,-109.0675,-51.246
I,N, 07/15/2020:20:04:05,-108.0877,-51.159
I,N, 07/15/2020:20:04:15,-107.112,-51.0633
I,N, 07/15/2020:20:04:25,-106.1406,-50.9586
I,N, 07/15/2020:20:04:35,-105.1259,-50.8394
I,N, 07/15/2020:20:04:45,-104.1646,-50.717
I,N, 07/15/2020:20:04:55,-103.2088,-50.586
I,N, 07/15/2020:20:05:06,-102.2114,-50.4393
I,N, 07/15/2020:20:05:16,-101.2675,-50.291
I,N, 07/15/2020:20:05:26,-100.33,-50.1345
I,N, 07/15/2020:20:05:36,-99.399,-49.9697
I,N, 07/15/2020:20:05:46,-98.4286,-49.7879
I,N, 07/15/2020:20:05:56,-97.5116,-49.6066
I,N, 07/15/2020:20:06:06,-96.6023,-49.4176
I,N, 07/15/2020:20:06:16,-95.7002,-49.2207
I,N, 07/15/2020:20:06:27,-94.7613,-49.0058
I,N, 07/15/2020:20:06:37,-93.875,-48.7934
I,N, 07/15/2020:20:06:47,-92.9967,-48.5736
I,N, 07/15/2020:20:06:57,-92.1265,-48.3465
I,N, 07/15/2020:20:07:08,-91.2216,-48.1003
I,N, 07/15/2020:20:07:18,-90.3683,-47.8587
I,N, 07/15/2020:20:07:28,-89.5235,-47.6102
I,N, 07/15/2020:20:07:38,-88.6457,-47.3419
I,N, 07/15/2020:20:07:48,-87.8183,-47.0797
I,N, 07/15/2020:20:07:58,-86.9996,-46.8108
I,N, 07/15/2020:20:08:08,-86.1895,-46.5356
I,N, 07/15/2020:20:08:19,-85.3483,-46.2399
I,N, 07/15/2020:20:08:29,-84.5562,-45.952
I,N, 07/15/2020:20:08:39,-83.7726,-45.658
I,N, 07/15/2020:20:08:49,-82.9977,-45.3582
I,N, 07/15/2020:20:08:59,-82.1936,-45.0371
I,N, 07/15/2020:20:09:09,-81.4366,-44.7256
I,N, 07/15/2020:20:09:19,-80.6883,-44.4086
I,N, 07/15/2020:20:09:30,-79.9117,-44.0699
I,N, 07/15/2020:20:09:40,-79.181,-43.7419
I,N, 07/15/2020:20:09:50,-78.4587,-43.4088
I,N, 07/15/2020:20:10:00,-77.7448,-43.0706
I,N, 07/15/2020:20:10:11,-77.0041,-42.7102
I,N, 07/15/2020:20:10:21,-76.3073,-42.362
I,N, 07/15/2020:20:10:31,-75.6187,-42.0091
I,N, 07/15/2020:20:10:41,-74.9043,-41.6337
I,N, 07/15/2020:20:10:51,-74.2321,-41.2715
I,N, 07/15/2020:20:11:01,-73.5679,-40.9049
I,N, 07/15/2020:20:11:11,-72.9115,-40.5341
I,N, 07/15/2020:20:11:22,-72.2307,-40.1403
I,N, 07/15/2020:20:11:32,-71.59,-39.761
I,N, 07/15/2020:20:11:42,-70.9569,-39.3778
I,N, 07/15/2020:20:11:52,-70.3312,-38.9907
I,N, 07/15/2020:20:12:02,-69.682,-38.5802
I,N, 07/15/2020:20:12:12,-69.071,-38.1854
I,N, 07/15/2020:20:12:22,-68.4671,-37.7871
I,N, 07/15/2020:20:12:32,-67.8701,-37.3852
I,N, 07/15/2020:20:12:43,-67.2508,-36.9596
I,N, 07/15/2020:20:12:53,-66.6679,-36.5509
I,N, 07/15/2020:20:13:03,-66.0915,-36.139
I,N, 07/15/2020:20:13:14,-65.4932,-35.703
I,N, 07/15/2020:20:13:24,-64.93,-35.2847
I,N, 07/15/2020:20:13:34,-64.373,-34.8634
I,N, 07/15/2020:20:13:44,-63.8222,-34.4392
I,N, 07/15/2020:20:13:54,-63.2502,-33.9906
I,N, 07/15/2020:20:14:04,-62.7115,-33.5606
I,N, 07/15/2020:20:14:14,-62.1786,-33.1279
I,N, 07/15/2020:20:14:24,-61.6512,-32.6925
I,N, 07/15/2020:20:14:35,-61.1036,-32.2327
I,N, 07/15/2020:20:14:45,-60.5875,-31.7922
I,N, 07/15/2020:20:14:55,-60.0768,-31.3493
I,N, 07/15/2020:20:15:05,-59.5461,-30.8817
I,N, 07/15/2020:20:15:15,-59.0459,-30.434
I,N, 07/15/2020:20:15:25,-58.5506,-29.9841
I,N, 07/15/2020:20:15:35,-58.0603,-29.532
I,N, 07/15/2020:20:15:46,-57.5505,-29.0551
I,N, 07/15/2020:20:15:56,-57.0696,-28.5987
I,N, 07/15/2020:20:16:06,-56.5933,-28.1403
I,N, 07/15/2020:20:16:16,-56.1214,-27.6799
I,N, 07/15/2020:20:16:27,-55.6306,-27.1945
I,N, 07/15/2020:20:16:37,-55.1675,-26.7304
I,N, 07/15/2020:20:16:47,-54.7085,-26.2645
I,N, 07/15/2020:20:16:57,-54.2534,-25.7968
I,N, 07/15/2020:20:17:07,-53.7798,-25.3039
I,N, 07/15/2020:20:17:17,-53.3328,-24.8329
I,N, 07/15/2020:20:17:27,-52.8894,-24.3602
I,N, 07/15/2020:20:17:38,-52.4277,-23.8622
I,N, 07/15/2020:20:17:48,-51.9916,-23.3865
I,N, 07/15/2020:20:17:58,-51.5589,-22.9092
I,N, 07/15/2020:20:18:08,-51.1296,-22.4306
I,N, 07/15/2020:20:18:18,-50.6822,-21.9265
I,N, 07/15/2020:20:18:28,-50.2594,-21.445
I,N, 07/15/2020:20:18:38,-49.8397,-20.9624
I,N, 07/15/2020:20:18:48,-49.4229,-20.4784
I,N, 07/15/2020:20:18:59,-48.9884,-19.969
I,N, 07/15/2020:20:19:09,-48.5775,-19.4826
I,N, 07/15/2020:20:19:19,-48.1692,-18.9951
I,N, 07/15/2020:20:19:29,-47.7636,-18.5064
I,N, 07/15/2020:20:19:39,-47.3404,-17.9923
I,N, 07/15/2020:20:19:50,-46.9399,-17.5015
I,N, 07/15/2020:20:20:00,-46.5419,-17.0099
I,N, 07/15/2020:20:20:10,-46.1263,-16.4925
I,N, 07/15/2020:20:20:20,-45.7329,-15.9989
I,N, 07/15/2020:20:20:30,-45.3416,-15.5044
I,N, 07/15/2020:20:20:40,-44.9523,-15.009
I,N, 07/15/2020:20:20:51,-44.5457,-14.4879
I,N, 07/15/2020:20:21:01,-44.1603,-13.9907
I,N, 07/15/2020:20:21:11,-43.7768,-13.4929
I,N, 07/15/2020:20:21:21,-43.3952,-12.9944
I,N, 07/15/2020:20:21:31,-42.9962,-12.4703
I,N, 07/15/2020:20:21:41,-42.6178,-11.9702
I,N, 07/15/2020:20:21:51,-42.2411,-11.4696
I,N, 07/15/2020:20:22:02,-41.8471,-10.9434
I,N, 07/15/2020:20:22:12,-41.4733,-10.4416
I,N, 07/15/2020:20:22:22,-41.1008,-9.9392
I,N, 07/15/2020:20:22:32,-40.7296,-9.4363
I,N, 07/15/2020:20:22:42,-40.3411,-8.9078
I,N, 07/15/2020:20:22:52,-39.9723,-8.404
I,N, 07/15/2020:20:23:03,-39.6044,-7.8996
I,N, 07/15/2020:20:23:13,-39.2376,-7.3949
I,N, 07/15/2020:20:23:23,-38.8535,-6.8645
I,N, 07/15/2020:20:23:33,-38.4886,-6.3592
I,N, 07/15/2020:20:23:43,-38.1244,-5.8534
I,N, 07/15/2020:20:23:53,-37.761,-5.3473
I,N, 07/15/2020:20:24:04,-37.38,-4.8156
I,N, 07/15/2020:20:24:14,-37.0178,-4.3088
I,N, 07/15/2020:20:24:24,-36.6561,-3.8019
I,N, 07/15/2020:20:24:34,-36.2768,-3.2694
I,N, 07/15/2020:20:24:44,-35.916,-2.762
I,N, 07/15/2020:20:24:54,-35.5556,-2.2546
I,N, 07/15/2020:20:25:04,-35.1955,-1.7472
I,N, 07/15/2020:20:25:15,-34.8176,-1.2142
I,N, 07/15/2020:20:25:25,-34.4579,-0.7066
I,N, 07/15/2020:20:25:35,-34.0982,-0.1989
I,N, 07/15/2020:20:25:45,-33.7385,0.3088
I,N, 07/15/2020:20:25:55,-33.3609,0.8419
I,N, 07/15/2020:20:26:05,-33.0011,1.3496
I,N, 07/15/2020:20:26:16,-32.641,1.8573
I,N, 07/15/2020:20:26:26,-32.2628,2.3902
I,N, 07/15/2020:20:26:36,-31.9022,2.8976
I,N, 07/15/2020:20:26:46,-31.5413,3.4048
I,N, 07/15/2020:20:26:56,-31.18,3.912
I,N, 07/15/2020:20:27:07,-30.8,4.4443
I,N, 07/15/2020:20:27:17,-30.4375,4.9511
I,N, 07/15/2020:20:27:27,-30.0744,5.4577
I,N, 07/15/2020:20:27:37,-29.7106,5.9639
I,N, 07/15/2020:20:27:47,-29.3279,6.4951
I,N, 07/15/2020:20:27:57,-28.9625,7.0007
I,N, 07/15/2020:20:28:07,-28.5962,7.506
I,N, 07/15/2020:20:28:17,-28.2289,8.0109
I,N, 07/15/2020:20:28:28,-27.8422,8.5406
I,N, 07/15/2020:20:28:38,-27.4728,9.0447
I,N, 07/15/2020:20:28:48,-27.1022,9.5484
I,N, 07/15/2020:20:28:58,-26.7117,10.0768
I,N, 07/15/2020:20:29:08,-26.3385,10.5794
I,N, 07/15/2020:20:29:18,-25.9639,11.0815
I,N, 07/15/2020:20:29:29,-25.5879,11.5831
I,N, 07/15/2020:20:29:39,-25.1914,12.109
I,N, 07/15/2020:20:29:49,-24.8123,12.6092
I,N, 07/15/2020:20:29:59,-24.4315,13.1088
I,N, 07/15/2020:20:30:09,-24.0489,13.6078
I,N, 07/15/2020:20:30:20,-23.6453,14.1308
I,N, 07/15/2020:20:30:30,-23.259,14.6283
I,N, 07/15/2020:20:30:40,-22.8707,15.1249
I,N, 07/15/2020:20:30:50,-22.4608,15.6455
I,N, 07/15/2020:20:31:00,-22.0682,16.1405
I,N, 07/15/2020:20:31:10,-21.6735,16.6346
I,N, 07/15/2020:20:31:20,-21.2763,17.128
I,N, 07/15/2020:20:31:31,-20.857,17.6448
I,N, 07/15/2020:20:31:41,-20.4551,18.1359
I,N, 07/15/2020:20:31:51,-20.0507,18.6262
I,N, 07/15/2020:20:32:01,-19.6233,19.1398
I,N, 07/15/2020:20:32:11,-19.2135,19.6277
I,N, 07/15/2020:20:32:21,-18.801,20.1146
I,N, 07/15/2020:20:32:31,-18.3856,20.6003
I,N, 07/15/2020:20:32:42,-17.9462,21.109
I,N, 07/15/2020:20:32:52,-17.5248,21.5922
I,N, 07/15/2020:20:33:02,-17.1002,22.074
I,N, 07/15/2020:20:33:12,-16.6723,22.5546
I,N, 07/15/2020:20:33:23,-16.2196,23.0578
I,N, 07/15/2020:20:33:33,-15.7849,23.5355
I,N, 07/15/2020:20:33:43,-15.3468,24.0117
I,N, 07/15/2020:20:33:53,-14.9051,24.4865
I,N, 07/15/2020:20:34:03,-14.4373,24.9834
I,N, 07/15/2020:20:34:13,-13.988,25.4549
I,N, 07/15/2020:20:34:23,-13.5347,25.9248
I,N, 07/15/2020:20:34:34,-13.0546,26.4164
I,N, 07/15/2020:20:34:44,-12.5931,26.8828
I,N, 07/15/2020:20:34:54,-12.1274,27.3474
I,N, 07/15/2020:20:35:04,-11.6575,27.8102
I,N, 07/15/2020:20:35:14,-11.1592,28.2942
I,N, 07/15/2020:20:35:24,-10.6802,28.753
I,N, 07/15/2020:20:35:34,-10.1966,29.2097
I,N, 07/15/2020:20:35:44,-9.7083,29.6644
I,N, 07/15/2020:20:35:55,-9.1904,30.1395
I,N, 07/15/2020:20:36:05,-8.6921,30.5898
I,N, 07/15/2020:20:36:15,-8.1887,31.0379
I,N, 07/15/2020:20:36:25,-7.6801,31.4836
I,N, 07/15/2020:20:36:36,-7.1405,31.949
I,N, 07/15/2020:20:36:46,-6.6211,32.3898
I,N, 07/15/2020:20:36:56,-6.0961,32.8281
I,N, 07/15/2020:20:37:06,-5.5389,33.2855
I,N, 07/15/2020:20:37:16,-5.0023,33.7184
I,N, 07/15/2020:20:37:26,-4.4598,34.1486
I,N, 07/15/2020:20:37:36,-3.9115,34.5759
I,N, 07/15/2020:20:37:47,-3.3291,35.0215
I,N, 07/15/2020:20:37:57,-2.7681,35.4429
I,N, 07/15/2020:20:38:07,-2.2006,35.8614
I,N, 07/15/2020:20:38:17,-1.6268,36.2766
I,N, 07/15/2020:20:38:27,-1.0172,36.7092
I,N, 07/15/2020:20:38:37,-0.4298,37.1179
I,N, 07/15/2020:20:38:47,0.1646,37.5232
I,N, 07/15/2020:20:38:58,0.796,37.945
I,N, 07/15/2020:20:39:08,1.4047,38.3432
I,N, 07/15/2020:20:39:18,2.0204,38.7376
I,N, 07/15/2020:20:39:28,2.6436,39.1285
I,N, 07/15/2020:20:39:39,3.3056,39.5346
I,N, 07/15/2020:20:39:49,3.9439,39.9174
I,N, 07/15/2020:20:39:59,4.5898,40.2961
I,N, 07/15/2020:20:40:09,5.2436,40.6709
I,N, 07/15/2020:20:40:19,5.9386,41.0598
I,N, 07/15/2020:20:40:29,6.6084,41.4257
I,N, 07/15/2020:20:40:39,7.2863,41.7872
I,N, 07/15/2020:20:40:49,7.9723,42.144
I,N, 07/15/2020:20:41:00,8.7014,42.5138
I,N, 07/15/2020:20:41:10,9.4043,42.861
I,N, 07/15/2020:20:41:20,10.1156,43.2034
I,N, 07/15/2020:20:41:30,10.8716,43.5575
I,N, 07/15/2020:20:41:40,11.6003,43.8894
I,N, 07/15/2020:20:41:50,12.3375,44.2161
I,N, 07/15/2020:20:42:00,13.0835,44.5376
I,N, 07/15/2020:20:42:11,13.876,44.8691
I,N, 07/15/2020:20:42:21,14.6397,45.1791
I,N, 07/15/2020:20:42:31,15.4123,45.4834
I,N, 07/15/2020:20:42:41,16.1937,45.7819
I,N, 07/15/2020:20:42:52,17.0235,46.0888
I,N, 07/15/2020:20:43:02,17.8228,46.3748
I,N, 07/15/2020:20:43:12,18.6308,46.6546
I,N, 07/15/2020:20:43:22,19.4887,46.9415
I,N, 07/15/2020:20:43:32,20.3145,47.2081
I,N, 07/15/2020:20:43:42,21.1492,47.4681
I,N, 07/15/2020:20:43:52,21.9923,47.7213
I,N, 07/15/2020:20:44:03,22.8869,47.9798
I,N, 07/15/2020:20:44:13,23.7476,48.2187
I,N, 07/15/2020:20:44:23,24.6168,48.4506
I,N, 07/15/2020:20:44:33,25.4942,48.6753
I,N, 07/15/2020:20:44:43,26.424,48.9031
I,N, 07/15/2020:20:44:53,27.3179,49.1125
I,N, 07/15/2020:20:45:03,28.2194,49.3142
I,N, 07/15/2020:20:45:13,29.1285,49.5081
I,N, 07/15/2020:20:45:24,30.0913,49.7033
I,N, 07/15/2020:20:45:34,31.0153,49.881
I,N, 07/15/2020:20:45:44,31.9464,50.0506
I,N, 07/15/2020:20:45:55,32.9313,50.2199
I,N, 07/15/2020:20:46:05,33.876,50.3725
I,N, 07/15/2020:20:46:15,34.8269,50.5168
I,N, 07/15/2020:20:46:25,35.7837,50.6526
I,N, 07/15/2020:20:46:35,36.7944,50.7859
I,N, 07/15/2020:20:46:45,37.7624,50.904
I,N, 07/15/2020:20:46:55,38.7352,51.0133
I,N, 07/15/2020:20:47:05,39.7128,51.1138
I,N, 07/15/2020:20:47:16,40.7437,51.2096
I,N, 07/15/2020:20:47:26,41.7295,51.2918
I,N, 07/15/2020:20:47:36,42.7189,51.3649
I,N, 07/15/2020:20:47:46,43.761,51.4318
I,N, 07/15/2020:20:47:56,44.7562,51.4862
I,N, 07/15/2020:20:48:06,45.7541,51.5315
I,N, 07/15/2020:20:48:16,46.7534,51.5675
I,N, 07/15/2020:20:48:27,47.8044,51.5954
I,N, 07/15/2020:20:48:37,48.8063,51.6124
I,N, 07/15/2020:20:48:47,49.8088,51.6202
I,N, 07/15/2020:20:48:57,50.8116,51.6187
I,N, 07/15/2020:20:49:07,51.8642,51.6072
I,N, 07/15/2020:20:49:18,52.866,51.5867
I,N, 07/15/2020:20:49:28,53.8665,51.5569
I,N, 07/15/2020:20:49:38,54.8652,51.5179
I,N, 07/15/2020:20:49:48,55.912,51.4671
I,N, 07/15/2020:20:49:58,56.9064,51.4093
I,N, 07/15/2020:20:50:08,57.8979,51.3423
I,N, 07/15/2020:20:50:19,58.9356,51.2623
I,N, 07/15/2020:20:50:29,59.9202,51.1768
I,N, 07/15/2020:20:50:39,60.9007,51.0824
I,N, 07/15/2020:20:50:49,61.8768,50.979
I,N, 07/15/2020:20:50:59,62.8967,50.8611
I,N, 07/15/2020:20:51:09,63.863,50.7397
I,N, 07/15/2020:20:51:19,64.8237,50.6097
I,N, 07/15/2020:20:51:29,65.7787,50.4712
I,N, 07/15/2020:20:51:40,66.775,50.3166
I,N, 07/15/2020:20:51:50,67.7173,50.1608
I,N, 07/15/2020:20:52:00,68.6532,49.9967
I,N, 07/15/2020:20:52:10,69.6285,49.8157
I,N, 07/15/2020:20:52:20,70.5503,49.6349
I,N, 07/15/2020:20:52:31,71.4645,49.4463
I,N, 07/15/2020:20:52:41,72.3715,49.2497
I,N, 07/15/2020:20:52:51,73.3154,49.0351
I,N, 07/15/2020:20:53:01,74.2063,48.8229
I,N, 07/15/2020:20:53:11,75.0891,48.6033
I,N, 07/15/2020:20:53:21,75.9638,48.3764
I,N, 07/15/2020:20:53:32,76.8733,48.1303
I,N, 07/15/2020:20:53:42,77.731,47.8886
I,N, 07/15/2020:20:53:52,78.5801,47.64
I,N, 07/15/2020:20:54:02,79.4208,47.3845
I,N, 07/15/2020:20:54:12,80.2943,47.1089
I,N, 07/15/2020:20:54:22,81.1172,46.8398
I,N, 07/15/2020:20:54:32,81.9313,46.5643
I,N, 07/15/2020:20:54:43,82.7766,46.2682
I,N, 07/15/2020:20:54:53,83.5728,45.9798
I,N, 07/15/2020:20:55:03,84.3601,45.6853
I,N, 07/15/2020:20:55:13,85.1386,45.3849
I,N, 07/15/2020:20:55:23,85.9467,45.0632
I,N, 07/15/2020:20:55:33,86.7073,44.751
I,N, 07/15/2020:20:55:44,87.4592,44.4333
I,N, 07/15/2020:20:55:54,88.2025,44.1101
I,N, 07/15/2020:20:56:04,88.9736,43.765
I,N, 07/15/2020:20:56:14,89.6992,43.431
I,N, 07/15/2020:20:56:24,90.4163,43.092
I,N, 07/15/2020:20:56:35,91.1603,42.7305
I,N, 07/15/2020:20:56:45,91.8603,42.3814
I,N, 07/15/2020:20:56:55,92.5519,42.0276
I,N, 07/15/2020:20:57:05,93.2353,41.6691
I,N, 07/15/2020:20:57:15,93.9444,41.2878
I,N, 07/15/2020:20:57:25,94.6113,40.9202
I,N, 07/15/2020:20:57:35,95.2704,40.5482
I,N, 07/15/2020:20:57:45,95.9217,40.1721
I,N, 07/15/2020:20:57:56,96.5974,39.7727
I,N, 07/15/2020:20:58:06,97.233,39.3883
I,N, 07/15/2020:20:58:16,97.8612,39
I,N, 07/15/2020:20:58:26,98.482,38.6079
I,N, 07/15/2020:20:58:36,99.126,38.1923
I,N, 07/15/2020:20:58:46,99.7322,37.7927
I,N, 07/15/2020:20:58:56,100.3312,37.3896
I,N, 07/15/2020:20:59:07,100.9529,36.9626
I,N, 07/15/2020:20:59:17,101.5379,36.5526
I,N, 07/15/2020:20:59:27,102.1163,36.1393
I,N, 07/15/2020:20:59:37,102.6882,35.7229
I,N, 07/15/2020:20:59:48,103.2817,35.2823
I,N, 07/15/2020:20:59:58,103.8405,34.8597
I,N, 07/15/2020:21:00:08,104.3932,34.4341
I,N, 07/15/2020:21:00:18,104.9399,34.0055
I,N, 07/15/2020:21:00:28,105.5074,33.5527
I,N, 07/15/2020:21:00:38,106.0419,33.1187
I,N, 07/15/2020:21:00:48,106.5708,32.6819
I,N, 07/15/2020:21:00:59,107.1201,32.2207
I,N, 07/15/2020:21:01:09,107.6376,31.7788
I,N, 07/15/2020:21:01:19,108.1498,31.3345
I,N, 07/15/2020:21:01:29,108.6568,30.8879
I,N, 07/15/2020:21:01:39,109.1837,30.4163
I,N, 07/15/2020:21:01:49,109.6802,29.9651
I,N, 07/15/2020:21:01:59,110.1719,29.5116
I,N, 07/15/2020:21:02:09,110.6589,29.056
I,N, 07/15/2020:21:02:20,111.1651,28.5754
I,N, 07/15/2020:21:02:30,111.6426,28.1157
I,N, 07/15/2020:21:02:40,112.1156,27.6541
I,N, 07/15/2020:21:02:51,112.6075,27.1673
I,N, 07/15/2020:21:03:01,113.0718,26.7018
I,N, 07/15/2020:21:03:11,113.5318,26.2346
I,N, 07/15/2020:21:03:21,113.9878,25.7656
I,N, 07/15/2020:21:03:31,114.4625,25.2713
I,N, 07/15/2020:21:03:41,114.9105,24.799
I,N, 07/15/2020:21:03:51,115.3549,24.325
I,N, 07/15/2020:21:04:01,115.7955,23.8495
I,N, 07/15/2020:21:04:12,116.2545,23.3487
I,N, 07/15/2020:21:04:22,116.688,22.8701
I,N, 07/15/2020:21:04:32,117.1181,22.3903
I,N, 07/15/2020:21:04:42,117.545,21.9091
I,N, 07/15/2020:21:04:52,117.9897,21.4025
I,N, 07/15/2020:21:05:02,118.4102,20.9187
I,N, 07/15/2020:21:05:12,118.8277,20.4335
I,N, 07/15/2020:21:05:23,119.2629,19.9229
I,N, 07/15/2020:21:05:33,119.6746,19.4354
I,N, 07/15/2020:21:05:43,120.0835,18.9468
I,N, 07/15/2020:21:05:53,120.4896,18.4572
I,N, 07/15/2020:21:06:04,120.9135,17.9419
I,N, 07/15/2020:21:06:14,121.3146,17.45
I,N, 07/15/2020:21:06:24,121.7134,16.9571
I,N, 07/15/2020:21:06:34,122.1098,16.4634
I,N, 07/15/2020:21:06:44,122.5236,15.944
I,N, 07/15/2020:21:06:54,122.9155,15.4485
I,N, 07/15/2020:21:07:04,123.3052,14.9522
I,N, 07/15/2020:21:07:14,123.693,14.4551
I,N, 07/15/2020:21:07:25,124.0981,13.9323
I,N, 07/15/2020:21:07:35,124.482,13.4336
I,N, 07/15/2020:21:07:45,124.8642,12.9342
I,N, 07/15/2020:21:07:55,125.2636,12.4091
I,N, 07/15/2020:21:08:05,125.6423,11.9083
I,N, 07/15/2020:21:08:15,126.0195,11.407
I,N, 07/15/2020:21:08:25,126.3953,10.9048
I,N, 07/15/2020:21:08:36,126.7883,10.3771
I,N, 07/15/2020:21:08:46,127.1611,9.874
I,N, 07/15/2020:21:08:56,127.5327,9.3705
I,N, 07/15/2020:21:09:06,127.9031,8.8665
I,N, 07/15/2020:21:09:17,128.2907,8.3367
I,N, 07/15/2020:21:09:27,128.6588,7.8318
I,N, 07/15/2020:21:09:37,129.0259,7.3266
I,N, 07/15/2020:21:09:47,129.392,6.821
I,N, 07/15/2020:21:09:57,129.7755,6.2897
I,N, 07/15/2020:21:10:07,130.14,5.7834
I,N, 07/15/2020:21:10:17,130.5037,5.2768
I,N, 07/15/2020:21:10:28,130.8849,4.7447
I,N, 07/15/2020:21:10:38,131.2472,4.2376
I,N, 07/15/2020:21:10:48,131.6092,3.7303
I,N, 07/15/2020:21:10:58,131.9705,3.2229
I,N, 07/15/2020:21:11:08,132.3495,2.69
I,N, 07/15/2020:21:11:18,132.7102,2.1822
I,N, 07/15/2020:21:11:28,133.0705,1.6744
I,N, 07/15/2020:21:11:38,133.4306,1.1665
I,N, 07/15/2020:21:11:49,133.8085,0.6332
I,N, 07/15/2020:21:11:59,134.1683,0.1253
I,N, 07/15/2020:21:12:09,134.5281,-0.3826
I,N, 07/15/2020:21:12:20,134.906,-0.9159
I,N, 07/15/2020:21:12:30,135.266,-1.4237
I,N, 07/15/2020:21:12:40,135.6261,-1.9315
I,N, 07/15/2020:21:12:50,135.9865,-2.4392
I,N, 07/15/2020:21:13:00,136.3652,-2.9721
I,N, 07/15/2020:21:13:10,136.7262,-3.4794
I,N, 07/15/2020:21:13:20,137.0877,-3.9866
I,N, 07/15/2020:21:13:30,137.4498,-4.4937
I,N, 07/15/2020:21:13:41,137.8304,-5.0257
I,N, 07/15/2020:21:13:51,138.1936,-5.5322
I,N, 07/15/2020:21:14:01,138.5574,-6.0384
I,N, 07/15/2020:21:14:11,138.9221,-6.5442
I,N, 07/15/2020:21:14:21,139.3058,-7.075
I,N, 07/15/2020:21:14:31,139.6721,-7.5801
I,N, 07/15/2020:21:14:41,140.0394,-8.0849
I,N, 07/15/2020:21:14:52,140.4262,-8.6144
